1,0.25,0.009009009009009009,0.75,1.0,0.25,0.75
2,0.75,0.6668504249000277,0.75,0.9698400559733842,0.6980718595868953,0.75
3,0.75,0.7970959854837558,0.25,0.6877432515688359,0.8863379082342487,0.75
4,0.75,0.7105829094474758,0.25,0.3384134935127969,0.5728424739709598,0.25
5,0.25,0.9949771740120358,0.75,0.9650240905956037,0.9147261506900053,0.25
6,0.25,0.7630670650791911,0.75,0.4579379297224524,0.5934424576913825,0.75
7,0.25,0.2715703583438235,0.75,0.6307604555116035,0.17988051126838925,0.25
8,0.25,0.9357636891010693,0.75,0.2563687188153799,0.12445545331679977,0.25
9,0.25,0.22340726104723907,0.75,0.9662716949015828,0.8662372194502718,0.25
10,0.75,0.18574081823309307,0.25,0.0497858479601908,0.9660468236140152,0.75
11,0.75,0.46624712874884744,0.25,0.19759716126498858,0.25830552229740766,0.25
12,0.25,0.12905816561222572,0.25,0.6920739528521197,0.3794848282287883,0.75
13,0.75,0.457957902441286,0.75,0.12273040933105928,0.8792252877705448,0.75
14,0.75,0.4866496430087353,0.25,0.3609497734499918,0.7762470839547048,0.25
15,0.25,0.2654900245399072,0.25,0.42043136415756166,0.8807298235049751,0.75
16,0.25,0.9568932915327922,0.75,0.9333440434751629,0.039301139297637094,0.75
17,0.75,0.541446113289021,0.75,0.9760849067639247,0.8786172751521745,0.75
18,0.75,0.5865005351055455,0.25,0.13970150536680945,0.9212446229319473,0.25
19,0.25,0.3469638057438106,0.75,0.027487750431068766,0.8803015410722276,0.75
20,0.75,0.5721397997694955,0.75,0.9876371356393472,0.8106085428671153,0.25
21,0.25,0.3432157876200286,0.25,0.6202330368770765,0.8784017014686543,0.25
22,0.25,0.925733918194832,0.75,0.6669021384546522,0.6822560323959245,0.75
23,0.75,0.4374934793367416,0.25,0.6091888006660964,0.8697587629026534,0.75
24,0.75,0.4055200613122819,0.75,0.8409865049810575,0.9764872125960172,0.25
25,0.25,0.37526042715889474,0.25,0.5648564103798038,0.8693514155055643,0.75
26,0.25,0.1258968941763987,0.25,0.9210413878415985,0.2792440916450268,0.25
27,0.75,0.5032113561650752,0.75,0.8212906804390886,0.8694152355410684,0.75
28,0.75,0.12409101248631127,0.25,0.9590072574499238,0.59265671289542,0.25
29,0.25,0.07137159864699127,0.75,0.75494824846341,0.8695697039863853,0.75
30,0.25,0.5069737934474962,0.25,0.6899535534324237,0.2628132613734519,0.25
31,0.25,0.3589770205496544,0.75,0.4629646746247286,0.8690734652202403,0.75
32,0.75,0.9063443931416061,0.25,0.374606517016538,0.9838481450566852,0.25
33,0.25,0.9832272500456495,0.25,0.5088160744163044,0.5959957302934064,0.75
34,0.25,0.9991208343948271,0.75,0.03054138450308708,0.9725475581636034,0.75
35,0.25,0.9964640766017738,0.75,0.9670615551380707,0.8516772423908144,0.75
36,0.25,0.9123840365150251,0.75,0.13635440912756847,0.8517248466447408,0.25
37,0.25,0.9822055980831397,0.75,0.9273773680691744,0.27720677614898537,0.75
38,0.75,0.7567583754275912,0.75,0.15667912636790515,0.5791017753286808,0.25
39,0.75,0.9810426899927288,0.75,0.9309859879372084,0.4095510898882718,0.75
40,0.75,0.11381026738623123,0.75,0.3912863927130681,0.3290170504212799,0.75
41,0.25,0.9904792008846847,0.25,0.9541029755449659,0.16939508415974378,0.75
42,0.75,0.6177244263888183,0.25,0.23510039906697633,0.6212395890055111,0.75
43,0.75,0.9804691741198824,0.25,0.9241381463129866,0.43211706153233587,0.75
44,0.25,0.30490897682111906,0.25,0.07574810320787059,0.15123192444221686,0.75
45,0.75,0.23197721508503966,0.75,0.1760266124899812,0.290385472147296,0.75
46,0.75,0.9009026861037163,0.25,0.0648897014293505,0.012065510550385086,0.75
47,0.25,0.41462554684693836,0.25,0.05623378365109532,0.0808917059467712,0.75
48,0.25,0.8472752345393828,0.75,0.06809263714187642,0.5368840310698973,0.75
49,0.75,0.9636255128670324,0.25,0.8700263327422989,0.8029666980094171,0.75
50,0.25,0.6137940362372281,0.25,0.02229160910969175,0.25173107141872464,0.75
51,0.75,0.07882514369816118,0.75,0.8209734465979297,0.09288852713591568,0.25
52,0.75,0.32478954770249724,0.25,0.07287133302388314,0.48823006589311607,0.75
53,0.25,0.5668654061184614,0.75,0.7606751942918164,0.5418482166261277,0.75
54,0.75,0.7003540809049663,0.25,0.009609633599419791,0.41043711478244627,0.75
55,0.75,0.6939814586192097,0.75,0.8077375776529019,0.005308700618420273,0.75
56,0.25,0.7781845316750148,0.25,0.4538575581523816,0.010371723090902077,0.25
57,0.75,0.7819758913410038,0.75,0.7709321576931512,1.598787910931515E-4,0.75
58,0.75,0.3316674373968953,0.75,0.6057071479474826,0.8163626898678435,0.25
59,0.25,0.7645272272975748,0.75,0.7178138881096742,3.7414773426169834E-4,0.75
60,0.25,0.40712979094629137,0.75,0.38254000043091674,0.09706861449070174,0.75
61,0.75,0.7073699555228823,0.75,0.724270187693679,0.014041192975692424,0.75
62,0.75,0.5521560010019608,0.75,0.8894001120931415,0.7598696259997778,0.25
