45.210230
46.163849
46.597313
46.553966
46.727352
44.776766
45.860425
46.163849
45.513654
46.944083
45.513654
47.117469
46.163849
45.643693
48.071088
44.863459
45.123537
46.163849
45.340269
46.944083
44.993498
45.860425
45.557000
45.340269
46.033810
46.467274
45.817078
44.906805
46.033810
46.250542
47.637625
46.857391
45.643693
45.600347
44.560035
47.117469
45.296922
46.553966
44.560035
46.727352
45.513654
46.033810
45.600347
46.944083
45.860425
46.727352
46.293888
45.643693
45.210230
46.944083
45.990464
43.346337
47.117469
47.290854
44.126571
45.383615
45.860425
46.120503
45.426961
46.510620
45.080191
46.163849
45.557000
45.730386
46.120503
46.423927
46.510620
46.727352
45.990464
46.597313
