Run Number,Run History Configuration ID,Instance ID,Response Value (y),Censored?,Cutoff Time Used,Seed,Runtime,Run Length,Run Result Code,Run Quality,SMAC Iteration,SMAC Cumulative Runtime,Run Result,Additional Algorithm Run Data,Wall Clock Time,
47,47,1,32.856524,0,1.7976931348623157E308,-1,0.0,0.0,1,32.856524,5,0.0,SAT,,167.149,
48,48,1,33.72345,0,1.7976931348623157E308,-1,0.0,0.0,1,33.72345,5,0.0,SAT,,352.356,
49,49,1,35.847421,0,1.7976931348623157E308,-1,0.0,0.0,1,35.847421,5,0.0,SAT,,211.265,
50,50,1,33.246641,0,1.7976931348623157E308,-1,0.0,0.0,1,33.246641,5,0.0,SAT,,371.84,
51,51,1,84.872128,0,1.7976931348623157E308,-1,0.0,0.0,1,84.872128,5,0.0,SAT,,284.251,
52,52,1,33.420026,0,1.7976931348623157E308,-1,0.0,0.0,1,33.420026,5,0.0,SAT,,360.557,
53,53,1,33.550065,0,1.7976931348623157E308,-1,0.0,0.0,1,33.550065,5,0.0,SAT,,98.335,
54,54,1,34.113567,0,1.7976931348623157E308,-1,0.0,0.0,1,34.113567,5,0.0,SAT,,160.246,
55,55,1,41.829215,0,1.7976931348623157E308,-1,0.0,0.0,1,41.829215,6,0.0,SAT,,142.169,
56,56,1,84.872128,0,1.7976931348623157E308,-1,0.0,0.0,1,84.872128,6,0.0,SAT,,142.446,
57,57,1,35.543997,0,1.7976931348623157E308,-1,0.0,0.0,1,35.543997,6,0.0,SAT,,268.544,
58,58,1,43.693108,0,1.7976931348623157E308,-1,0.0,0.0,1,43.693108,6,0.0,SAT,,374.596,
59,59,1,42.089293,0,1.7976931348623157E308,-1,0.0,0.0,1,42.089293,6,0.0,SAT,,65.298,
60,60,1,35.370611,0,1.7976931348623157E308,-1,0.0,0.0,1,35.370611,6,0.0,SAT,,247.879,
61,61,1,41.092328,0,1.7976931348623157E308,-1,0.0,0.0,1,41.092328,6,0.0,SAT,,67.013,
62,62,1,35.240572,0,1.7976931348623157E308,-1,0.0,0.0,1,35.240572,6,0.0,SAT,,115.678,
63,63,1,45.557,0,1.7976931348623157E308,-1,0.0,0.0,1,45.557,6,0.0,SAT,,137.536,
64,64,1,37.147811,0,1.7976931348623157E308,-1,0.0,0.0,1,37.147811,6,0.0,SAT,,206.679,
65,65,1,44.473342,0,1.7976931348623157E308,-1,0.0,0.0,1,44.473342,6,0.0,SAT,,94.883,
66,66,1,45.21023,0,1.7976931348623157E308,-1,0.0,0.0,1,45.21023,7,0.0,SAT,,119.964,
67,67,1,36.020806,0,1.7976931348623157E308,-1,0.0,0.0,1,36.020806,7,0.0,SAT,,85.731,
68,68,1,84.872128,0,1.7976931348623157E308,-1,0.0,0.0,1,84.872128,7,0.0,SAT,,307.99,
69,69,1,36.497616,0,1.7976931348623157E308,-1,0.0,0.0,1,36.497616,7,0.0,SAT,,206.477,
70,70,1,42.522757,0,1.7976931348623157E308,-1,0.0,0.0,1,42.522757,7,0.0,SAT,,59.059,
71,71,1,58.34417,0,1.7976931348623157E308,-1,0.0,0.0,1,58.34417,7,0.0,SAT,,113.502,
72,72,1,44.25661,0,1.7976931348623157E308,-1,0.0,0.0,1,44.25661,7,0.0,SAT,,173.554,
73,73,1,35.110533,0,1.7976931348623157E308,-1,0.0,0.0,1,35.110533,7,0.0,SAT,,189.444,
74,74,1,46.293888,0,1.7976931348623157E308,-1,0.0,0.0,1,46.293888,7,0.0,SAT,,196.848,
75,75,1,34.286953,0,1.7976931348623157E308,-1,0.0,0.0,1,34.286953,7,0.0,SAT,,245.875,
76,76,1,44.299957,0,1.7976931348623157E308,-1,0.0,0.0,1,44.299957,7,0.0,SAT,,305.29,
77,77,1,34.113567,0,1.7976931348623157E308,-1,0.0,0.0,1,34.113567,8,0.0,SAT,,109.07,
78,78,1,32.769831,0,1.7976931348623157E308,-1,0.0,0.0,1,32.769831,8,0.0,SAT,,176.008,
79,79,1,34.937148,0,1.7976931348623157E308,-1,0.0,0.0,1,34.937148,8,0.0,SAT,,141.274,
80,80,1,35.717382,0,1.7976931348623157E308,-1,0.0,0.0,1,35.717382,8,0.0,SAT,,218.133,
81,81,1,34.590377,0,1.7976931348623157E308,-1,0.0,0.0,1,34.590377,8,0.0,SAT,,114.528,
82,82,1,33.289987,0,1.7976931348623157E308,-1,0.0,0.0,1,33.289987,8,0.0,SAT,,175.505,
83,83,1,34.113567,0,1.7976931348623157E308,-1,0.0,0.0,1,34.113567,8,0.0,SAT,,107.833,
84,84,1,34.113567,0,1.7976931348623157E308,-1,0.0,0.0,1,34.113567,8,0.0,SAT,,290.545,
85,85,1,34.547031,0,1.7976931348623157E308,-1,0.0,0.0,1,34.547031,8,0.0,SAT,,57.655,
86,86,1,41.785869,0,1.7976931348623157E308,-1,0.0,0.0,1,41.785869,8,0.0,SAT,,278.308,
87,87,1,33.550065,0,1.7976931348623157E308,-1,0.0,0.0,1,33.550065,8,0.0,SAT,,107.933,
88,88,1,35.804075,0,1.7976931348623157E308,-1,0.0,0.0,1,35.804075,9,0.0,SAT,,170.874,
89,89,1,36.844387,0,1.7976931348623157E308,-1,0.0,0.0,1,36.844387,9,0.0,SAT,,186.825,
90,90,1,36.280884,0,1.7976931348623157E308,-1,0.0,0.0,1,36.280884,9,0.0,SAT,,170.041,
91,91,1,33.680104,0,1.7976931348623157E308,-1,0.0,0.0,1,33.680104,9,0.0,SAT,,309.952,
92,92,1,34.763762,0,1.7976931348623157E308,-1,0.0,0.0,1,34.763762,9,0.0,SAT,,135.222,
93,93,1,35.50065,0,1.7976931348623157E308,-1,0.0,0.0,1,35.50065,9,0.0,SAT,,114.354,
94,94,1,38.751625,0,1.7976931348623157E308,-1,0.0,0.0,1,38.751625,9,0.0,SAT,,153.969,
95,95,1,33.810143,0,1.7976931348623157E308,-1,0.0,0.0,1,33.810143,9,0.0,SAT,,229.228,
96,96,1,40.138708,0,1.7976931348623157E308,-1,0.0,0.0,1,40.138708,9,0.0,SAT,,271.482,
97,97,1,34.547031,0,1.7976931348623157E308,-1,0.0,0.0,1,34.547031,9,0.0,SAT,,185.313,
98,98,1,36.410923,0,1.7976931348623157E308,-1,0.0,0.0,1,36.410923,9,0.0,SAT,,287.808,
99,99,1,34.286953,0,1.7976931348623157E308,-1,0.0,0.0,1,34.286953,10,0.0,SAT,,300.558,
100,100,1,35.283919,0,1.7976931348623157E308,-1,0.0,0.0,1,35.283919,10,0.0,SAT,,130.158,
101,101,1,33.593411,0,1.7976931348623157E308,-1,0.0,0.0,1,33.593411,10,0.0,SAT,,223.896,
102,102,1,33.073255,0,1.7976931348623157E308,-1,0.0,0.0,1,33.073255,10,0.0,SAT,,200.178,
103,103,1,34.026875,0,1.7976931348623157E308,-1,0.0,0.0,1,34.026875,10,0.0,SAT,,226.481,
104,104,1,33.940182,0,1.7976931348623157E308,-1,0.0,0.0,1,33.940182,10,0.0,SAT,,70.57,
105,105,1,34.416992,0,1.7976931348623157E308,-1,0.0,0.0,1,34.416992,10,0.0,SAT,,305.36,
106,106,1,38.448201,0,1.7976931348623157E308,-1,0.0,0.0,1,38.448201,10,0.0,SAT,,242.559,
107,107,1,33.506719,0,1.7976931348623157E308,-1,0.0,0.0,1,33.506719,10,0.0,SAT,,185.087,
108,108,1,34.20026,0,1.7976931348623157E308,-1,0.0,0.0,1,34.20026,10,0.0,SAT,,262.006,
109,109,1,33.333333,0,1.7976931348623157E308,-1,0.0,0.0,1,33.333333,10,0.0,SAT,,218.858,
110,110,1,36.671001,0,1.7976931348623157E308,-1,0.0,0.0,1,36.671001,11,0.0,SAT,,56.815,
111,111,1,33.333333,0,1.7976931348623157E308,-1,0.0,0.0,1,33.333333,11,0.0,SAT,,88.011,
112,112,1,38.621586,0,1.7976931348623157E308,-1,0.0,0.0,1,38.621586,11,0.0,SAT,,82.602,
113,113,1,35.760728,0,1.7976931348623157E308,-1,0.0,0.0,1,35.760728,11,0.0,SAT,,113.967,
114,114,1,36.627655,0,1.7976931348623157E308,-1,0.0,0.0,1,36.627655,11,0.0,SAT,,113.307,
115,115,1,37.407889,0,1.7976931348623157E308,-1,0.0,0.0,1,37.407889,11,0.0,SAT,,125.294,
116,116,1,34.113567,0,1.7976931348623157E308,-1,0.0,0.0,1,34.113567,11,0.0,SAT,,174.67,
117,117,1,34.070221,0,1.7976931348623157E308,-1,0.0,0.0,1,34.070221,11,0.0,SAT,,105.068,
118,118,1,33.159948,0,1.7976931348623157E308,-1,0.0,0.0,1,33.159948,11,0.0,SAT,,114.268,
119,119,1,35.153879,0,1.7976931348623157E308,-1,0.0,0.0,1,35.153879,11,0.0,SAT,,108.37,
120,120,1,36.80104,0,1.7976931348623157E308,-1,0.0,0.0,1,36.80104,11,0.0,SAT,,76.745,
121,121,1,33.246641,0,1.7976931348623157E308,-1,0.0,0.0,1,33.246641,12,0.0,SAT,,330.652,
122,122,1,36.324231,0,1.7976931348623157E308,-1,0.0,0.0,1,36.324231,12,0.0,SAT,,277.195,
123,123,1,33.72345,0,1.7976931348623157E308,-1,0.0,0.0,1,33.72345,12,0.0,SAT,,169.395,
124,124,1,33.550065,0,1.7976931348623157E308,-1,0.0,0.0,1,33.550065,12,0.0,SAT,,103.275,
125,125,1,34.893801,0,1.7976931348623157E308,-1,0.0,0.0,1,34.893801,12,0.0,SAT,,122.589,
126,126,1,32.813177,0,1.7976931348623157E308,-1,0.0,0.0,1,32.813177,12,0.0,SAT,,162.135,
127,127,1,34.590377,0,1.7976931348623157E308,-1,0.0,0.0,1,34.590377,12,0.0,SAT,,195.65,
128,128,1,34.980494,0,1.7976931348623157E308,-1,0.0,0.0,1,34.980494,12,0.0,SAT,,109.451,
129,129,1,33.853489,0,1.7976931348623157E308,-1,0.0,0.0,1,33.853489,12,0.0,SAT,,233.062,
130,130,1,37.581274,0,1.7976931348623157E308,-1,0.0,0.0,1,37.581274,12,0.0,SAT,,150.368,
131,131,1,33.420026,0,1.7976931348623157E308,-1,0.0,0.0,1,33.420026,12,0.0,SAT,,534.336,
132,132,1,32.943216,0,1.7976931348623157E308,-1,0.0,0.0,1,32.943216,13,0.0,SAT,,188.09,
133,133,1,32.943216,0,1.7976931348623157E308,-1,0.0,0.0,1,32.943216,13,0.0,SAT,,164.636,
134,134,1,33.506719,0,1.7976931348623157E308,-1,0.0,0.0,1,33.506719,13,0.0,SAT,,240.472,
135,135,1,34.156914,0,1.7976931348623157E308,-1,0.0,0.0,1,34.156914,13,0.0,SAT,,253.239,
136,136,1,34.373645,0,1.7976931348623157E308,-1,0.0,0.0,1,34.373645,13,0.0,SAT,,270.4,
137,137,1,32.986563,0,1.7976931348623157E308,-1,0.0,0.0,1,32.986563,13,0.0,SAT,,192.902,
138,138,1,34.070221,0,1.7976931348623157E308,-1,0.0,0.0,1,34.070221,13,0.0,SAT,,305.813,
139,139,1,39.228435,0,1.7976931348623157E308,-1,0.0,0.0,1,39.228435,13,0.0,SAT,,130.51,
140,140,1,33.550065,0,1.7976931348623157E308,-1,0.0,0.0,1,33.550065,13,0.0,SAT,,182.424,
141,141,1,35.370611,0,1.7976931348623157E308,-1,0.0,0.0,1,35.370611,13,0.0,SAT,,115.34,
142,142,1,34.286953,0,1.7976931348623157E308,-1,0.0,0.0,1,34.286953,13,0.0,SAT,,126.807,
143,143,1,34.980494,0,1.7976931348623157E308,-1,0.0,0.0,1,34.980494,14,0.0,SAT,,161.465,
144,144,1,35.02384,0,1.7976931348623157E308,-1,0.0,0.0,1,35.02384,14,0.0,SAT,,117.651,
145,145,1,39.53186,0,1.7976931348623157E308,-1,0.0,0.0,1,39.53186,14,0.0,SAT,,222.189,
146,146,1,34.460338,0,1.7976931348623157E308,-1,0.0,0.0,1,34.460338,14,0.0,SAT,,444.304,
147,147,1,36.584309,0,1.7976931348623157E308,-1,0.0,0.0,1,36.584309,14,0.0,SAT,,91.208,
148,148,1,84.872128,0,1.7976931348623157E308,-1,0.0,0.0,1,84.872128,14,0.0,SAT,,400.574,
149,149,1,37.321196,0,1.7976931348623157E308,-1,0.0,0.0,1,37.321196,14,0.0,SAT,,161.35,
150,150,1,84.872128,0,1.7976931348623157E308,-1,0.0,0.0,1,84.872128,14,0.0,SAT,,178.757,
